Component 1,Component 2,Method,Parameter,group
6.033343315124512,-9.454588890075684,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.355735778808594,3.1449313163757324,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.037051200866699,-9.454586029052734,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.817304611206055,3.2328848838806152,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
18.543607711791992,-2.854306936264038,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
5.342406749725342,0.15782663226127625,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.37939977645874,-7.23981237411499,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.381147861480713,-7.241896152496338,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
18.734657287597656,-3.2388696670532227,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
-2.104191780090332,1.3257025480270386,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
18.478736877441406,-2.8111379146575928,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
11.529607772827148,-2.1495118141174316,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
11.550626754760742,-2.1724624633789062,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.7204949855804443,-0.12023600935935974,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.399542808532715,-1.2319505214691162,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.7088701725006104,-0.12051662802696228,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.374434471130371,-1.6493854522705078,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-11.426557540893555,20.71087646484375,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
20.39475440979004,9.410843849182129,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.50321102142334,-8.701827049255371,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.097135543823242,1.9655104875564575,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.1640400886535645,1.9372135400772095,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.615781784057617,18.05022430419922,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-11.154436111450195,20.45051383972168,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.886911392211914,-3.914975166320801,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-11.9087553024292,14.354732513427734,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.210996150970459,1.8393646478652954,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.198825836181641,1.9062761068344116,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.699319839477539,1.8400603532791138,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.074995040893555,-5.270955562591553,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
20.389596939086914,9.42789077758789,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
12.66818618774414,12.830419540405273,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
9.475823402404785,0.5738380551338196,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.987863540649414,0.6144540309906006,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.968410015106201,0.6419841647148132,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-7.0809855461120605,17.834850311279297,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.998964309692383,2.213728189468384,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
13.831442832946777,13.254015922546387,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.9072047472000122,-7.342230319976807,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.095667362213135,14.99767017364502,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-20.906064987182617,-0.53232342004776,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.260004997253418,1.8074254989624023,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-11.351572036743164,20.630077362060547,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.203869819641113,-5.133883953094482,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.08376693725586,-5.262905120849609,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.757822036743164,-4.138779163360596,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.1224746704101562,1.2499500513076782,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.062542915344238,-5.28351354598999,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.088271141052246,-5.257369041442871,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.456258296966553,1.7093387842178345,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.7980363368988037,3.5975306034088135,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.744349002838135,3.1052231788635254,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.811281204223633,3.195880651473999,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.930978298187256,1.563531517982483,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.836906433105469,3.251927614212036,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
18.0567569732666,16.52594757080078,UMAP,n_components: 2; n_neighbors: 15,MONOTOPIC MEMBRANE PROTEINS
17.450334548950195,9.84759521484375,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.226445198059082,-5.1109938621521,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.55822467803955,-4.440922737121582,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
12.539698600769043,-2.4342586994171143,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
12.588234901428223,-2.3291492462158203,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.293645858764648,17.734952926635742,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.920557975769043,2.736757755279541,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.6653151512145996,1.8155847787857056,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-9.887237548828125,16.146352767944336,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-6.9020094871521,17.045530319213867,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-15.838857650756836,7.407826900482178,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-25.828203201293945,9.664015769958496,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-18.596651077270508,6.800806999206543,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-6.8775715827941895,17.806312561035156,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-7.809720516204834,18.19213104248047,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.828523635864258,17.378812789916992,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-7.837867259979248,18.165281295776367,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.629023551940918,17.862869262695312,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.236928939819336,1.788116455078125,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.643743515014648,17.711524963378906,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-7.824601650238037,18.180326461791992,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.9146728515625,1.8119860887527466,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.699988842010498,2.898622989654541,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
5.924458026885986,1.7958176136016846,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.951094627380371,3.3232016563415527,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.092806339263916,2.335794448852539,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.8988301753997803,1.9981307983398438,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
12.266480445861816,-0.9021973013877869,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
6.0241241455078125,2.508336305618286,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.8235535621643066,2.021533727645874,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.1175971031188965,1.9462831020355225,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.034230709075928,1.618246078491211,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.917908191680908,2.004193067550659,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.154969692230225,1.947244644165039,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.1413421630859375,1.9484106302261353,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.944308280944824,1.5913010835647583,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.7787256240844727,2.031146764755249,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.387582778930664,1.9415907859802246,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.3177080154418945,0.05714863911271095,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.046947956085205,-0.09533701837062836,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.2921295166015625,0.8375116586685181,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.5413992404937744,0.6839529871940613,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.09509015083313,1.4031364917755127,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.2038846015930176,0.9347081184387207,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.2078540325164795,0.9344840049743652,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
12.426045417785645,12.829449653625488,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
-2.205043315887451,0.9318742156028748,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
12.65189266204834,12.801850318908691,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
12.790703773498535,12.748464584350586,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
-2.7422587871551514,1.8571690320968628,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.174872636795044,0.9977856278419495,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.910464286804199,0.43462830781936646,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.34727144241333,0.7675291895866394,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.3610568046569824,0.6877799034118652,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.371476173400879,0.7342621088027954,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
7.211116313934326,3.9121453762054443,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.332278251647949,0.0567641407251358,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
7.641086578369141,4.012115478515625,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.290604591369629,-2.2588398456573486,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-5.397829532623291,15.815269470214844,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
12.73531436920166,12.776308059692383,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
12.91565227508545,13.687932014465332,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
7.136337757110596,4.075113773345947,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.533727645874023,3.595134973526001,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
12.962538719177246,13.471357345581055,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
4.134211540222168,3.1850640773773193,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-6.8729424476623535,17.09754180908203,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-9.620122909545898,15.913240432739258,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-9.733490943908691,16.316667556762695,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.3752005100250244,4.002330303192139,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.3480417728424072,4.0293121337890625,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.097962379455566,3.224966526031494,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
18.703845977783203,-3.1253676414489746,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:BETA-BARREL
-6.501014232635498,15.206748962402344,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.8176023960113525,16.247100830078125,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.4224815368652344,17.272836685180664,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.183408260345459,-0.062051426619291306,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.3628642559051514,4.014479160308838,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.3205530643463135,4.057100772857666,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.3641576766967773,4.013308048248291,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.112748622894287,3.2038075923919678,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.3631439208984375,4.014176845550537,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.5939736366271973,3.789746046066284,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
3.889474868774414,3.504601001739502,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.108222961425781,3.2228362560272217,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.458620071411133,5.866018772125244,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.594464302062988,6.0651092529296875,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.395363807678223,5.778232097625732,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.76467227935791,6.209468841552734,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.46238899230957,5.908062934875488,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.639026641845703,5.695662975311279,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.066504955291748,17.161245346069336,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.130971908569336,-5.215322494506836,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-14.795670509338379,5.6407904624938965,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.196165084838867,-5.138166904449463,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.827092170715332,2.2471864223480225,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.140998840332031,1.9560682773590088,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.051001071929932,1.6274096965789795,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.1150689125061035,1.6460546255111694,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.124125003814697,1.6778604984283447,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.137813091278076,1.8063945770263672,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.753706455230713,2.027891159057617,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.239258289337158,1.7804183959960938,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.8173186779022217,2.008702516555786,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.997436046600342,1.5934805870056152,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-4.253810882568359,1.767817735671997,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-9.363859176635742,16.416719436645508,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
18.07037353515625,16.524417877197266,UMAP,n_components: 2; n_neighbors: 15,MONOTOPIC MEMBRANE PROTEINS
18.0601806640625,16.476987838745117,UMAP,n_components: 2; n_neighbors: 15,MONOTOPIC MEMBRANE PROTEINS
5.397331237792969,0.17452795803546906,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.673858642578125,9.52609634399414,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.3712158203125,9.887073516845703,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-5.3574113845825195,14.768806457519531,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.818029403686523,-4.037363052368164,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
18.261463165283203,15.96665096282959,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.647819519042969,-4.322121620178223,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.929413080215454,2.003741502761841,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.6059648990631104,2.0852818489074707,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.820554256439209,1.5390281677246094,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.2724392414093018,12.653230667114258,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-3.649951457977295,2.1222946643829346,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-5.33345890045166,14.766397476196289,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
9.286581993103027,0.7307151556015015,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.176396369934082,-5.16826868057251,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.107743501663208,1.2623122930526733,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.6184804439544678,17.3315372467041,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.139054536819458,1.388281226158142,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-8.66842269897461,-3.223489284515381,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.471518516540527,0.1563292294740677,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.5948461294174194,11.30938720703125,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
7.713298797607422,3.6672115325927734,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-12.081016540527344,14.455318450927734,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-9.459962844848633,15.728848457336426,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-9.492289543151855,15.652473449707031,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
10.21279239654541,-5.122538089752197,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-9.047384262084961,16.73910140991211,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.690383911132812,9.522322654724121,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.64922332763672,9.49548625946045,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.645170211791992,9.497954368591309,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.694517135620117,9.54114055633545,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.73029327392578,9.559211730957031,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.638633728027344,9.492851257324219,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-5.353378772735596,15.28761100769043,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
16.669063568115234,9.518942832946777,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.37641143798828,9.89356517791748,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
17.37559700012207,9.892904281616211,UMAP,n_components: 2; n_neighbors: 15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
